Sample,X,Y,Z
812,0.020,0.023,-0.992
813,0.020,0.023,-0.984
814,0.027,0.027,-0.973
815,0.023,0.039,-0.977
816,0.012,0.035,-0.977
817,0.012,0.043,-0.965
818,0.004,0.023,-0.969
819,0.000,0.035,-0.969
820,0.004,0.035,-0.973
821,-0.004,0.059,-0.969
822,-0.004,0.035,-0.984
823,-0.004,0.027,-0.977
824,-0.004,0.027,-0.980
825,0.000,0.031,-0.977
826,0.012,0.023,-0.980
827,0.016,0.035,-0.977
828,0.012,0.027,-0.973
829,0.027,0.031,-0.980
830,0.016,0.039,-0.977
831,0.023,0.031,-0.977
832,0.016,0.035,-0.977
833,0.012,0.031,-0.984
834,0.012,0.023,-0.988
835,0.008,0.031,-0.980
836,0.008,0.031,-0.984
837,-0.004,0.031,-0.977
838,0.000,0.031,-0.977
839,-0.004,0.039,-0.973
840,-0.004,0.031,-0.973
841,-0.004,0.027,-0.969
842,0.000,0.035,-0.969
843,0.004,0.039,-0.977
844,0.012,0.039,-0.973
845,0.027,0.016,-0.992
846,0.031,0.027,-0.988
847,0.027,0.027,-0.977
848,0.027,0.023,-0.984
849,0.016,0.027,-0.980
850,0.016,0.035,-0.977
851,0.012,0.031,-0.969
852,0.004,0.035,-0.969
853,-0.004,0.039,-0.969
854,-0.012,0.039,-0.973
855,-0.004,0.039,-0.973
856,-0.004,0.035,-0.977
857,0.004,0.035,-0.988
858,0.008,0.027,-0.984
859,0.012,0.039,-0.980
860,0.016,0.023,-0.973
861,0.016,0.051,-0.969
862,0.023,0.031,-0.977
863,0.027,0.043,-0.973
864,0.027,0.023,-0.969
865,0.020,0.031,-0.973
866,0.020,0.039,-0.965
867,0.008,0.035,-0.969
868,0.004,0.039,-0.977
869,0.008,0.039,-0.969
870,0.000,0.035,-0.977
871,0.000,0.027,-0.984
872,-0.004,0.035,-0.984
873,0.004,0.027,-0.980
874,0.000,0.031,-0.984
875,0.004,0.027,-0.980
876,0.008,0.023,-0.973
877,0.012,0.035,-0.973
878,0.016,0.027,-0.980
879,0.020,0.027,-0.977
880,0.035,0.035,-0.969
881,0.039,0.031,-0.961
882,0.027,0.031,-0.984
883,0.023,0.039,-0.977
884,0.020,0.035,-0.980
885,0.008,0.031,-0.977
886,0.004,0.035,-0.977
887,-0.004,0.023,-0.984
888,-0.004,0.035,-0.973
889,-0.008,0.035,-0.973
890,-0.004,0.035,-0.973
891,0.004,0.031,-0.973
892,0.004,0.039,-0.969
893,0.016,0.035,-0.969
894,0.020,0.031,-0.984
895,0.023,0.027,-0.988
896,0.039,0.023,-0.984
897,0.035,0.023,-0.980
898,0.027,0.027,-0.980
899,0.016,0.031,-0.977
900,0.016,0.035,-0.977
901,-0.012,0.047,-0.961
902,0.004,0.035,-0.969
903,-0.008,0.035,-0.965
904,-0.012,0.043,-0.969
905,-0.008,0.039,-0.973
906,0.000,0.031,-0.992
907,0.000,0.031,-0.984
908,0.008,0.031,-0.977
909,0.016,0.023,-0.977
910,0.023,0.020,-0.988
911,0.023,0.027,-0.988
912,0.031,0.039,-0.977
