Sample,X,Y,Z
773,-0.070,-0.082,-1.027
774,-0.078,0.027,-0.832
775,-0.180,-0.027,-0.980
776,-0.082,0.059,-0.918
777,0.035,0.031,-0.930
778,0.074,0.055,-0.973
779,0.223,-0.066,-1.027
780,0.211,-0.141,-1.121
781,0.059,0.129,-0.953
782,0.113,0.078,-1.051
783,-0.012,-0.125,-1.191
784,-0.074,0.035,-1.066
785,0.012,-0.016,-1.102
786,-0.047,-0.031,-1.066
787,-0.098,0.156,-0.945
788,-0.043,0.141,-0.957
789,-0.020,0.004,-0.926
790,0.137,0.219,-0.699
791,0.113,-0.102,-0.992
792,0.039,-0.230,-1.090
793,-0.090,0.102,-0.840
794,0.008,0.121,-0.824
795,0.117,0.047,-0.848
796,0.059,-0.066,-0.984
797,-0.109,-0.117,-1.086
798,-0.137,-0.109,-1.098
799,-0.066,-0.035,-1.066
800,-0.043,0.195,-0.863
801,0.020,0.055,-1.004
802,0.082,-0.059,-1.141
803,-0.020,-0.035,-1.141
804,0.047,-0.215,-1.266
805,0.152,0.012,-0.953
806,0.027,0.277,-0.730
807,0.219,0.098,-0.969
808,0.203,0.027,-0.930
809,0.043,0.047,-0.977
810,0.164,-0.047,-0.969
811,0.152,0.043,-0.805
812,-0.051,0.270,-0.789
813,-0.008,0.043,-0.969
814,-0.125,0.004,-1.070
815,-0.188,0.035,-1.094
816,-0.020,-0.113,-1.070
817,-0.129,0.004,-1.008
818,-0.180,0.062,-0.973
819,0.082,-0.137,-1.129
820,-0.086,-0.133,-1.168
821,0.098,0.098,-0.844
822,0.281,-0.105,-0.961
823,0.051,-0.188,-1.125
824,0.121,0.012,-0.848
825,-0.016,0.184,-0.754
826,0.062,-0.055,-1.000
827,0.129,-0.059,-0.883
828,-0.180,0.168,-0.852
829,-0.141,-0.004,-1.012
830,0.035,-0.062,-0.992
831,-0.117,0.176,-0.934
832,0.184,-0.078,-1.039
833,0.203,-0.051,-1.055
834,-0.172,0.281,-1.004
835,0.133,-0.055,-1.160
836,0.082,-0.035,-1.109
837,-0.035,0.156,-0.980
838,0.227,-0.059,-1.074
839,-0.070,0.160,-0.961
840,-0.195,0.184,-0.969
841,0.031,-0.148,-1.090
842,-0.129,0.000,-1.012
843,-0.016,0.012,-0.879
844,0.094,-0.008,-0.879
845,-0.117,0.055,-0.969
846,0.148,-0.090,-0.965
847,0.148,-0.027,-0.871
848,0.020,-0.094,-0.988
849,0.242,-0.086,-0.863
850,-0.082,0.043,-0.930
851,-0.086,0.055,-0.957
852,0.211,-0.078,-1.027
853,-0.129,0.031,-1.039
854,0.055,0.090,-0.875
855,0.043,0.043,-0.938
856,-0.113,0.062,-1.051
857,0.125,-0.086,-1.082
858,0.000,0.086,-1.020
859,-0.031,0.277,-0.867
860,0.238,0.023,-1.016
861,0.004,0.016,-1.133
862,-0.070,0.035,-1.051
863,0.160,-0.105,-1.125
864,-0.047,0.180,-0.953
865,0.109,0.102,-0.883
866,0.074,0.086,-0.934
867,-0.145,-0.016,-1.051
868,0.023,-0.121,-1.070
869,-0.141,0.027,-0.922
870,-0.176,0.184,-0.801
871,0.074,-0.070,-0.926
872,-0.117,-0.055,-1.027
873,-0.125,-0.070,-0.992
874,0.035,-0.148,-0.984
875,-0.125,0.141,-0.852
876,0.098,0.039,-0.867
877,0.203,-0.020,-0.949
878,0.020,-0.043,-1.086
879,0.156,-0.039,-1.000
880,0.164,0.121,-0.965
881,-0.004,0.047,-1.047
882,0.109,-0.031,-1.094
883,-0.066,0.129,-1.000
