Sample,X,Y,Z
608,-0.023,0.059,-1.012
609,0.227,0.105,-0.941
610,0.211,-0.133,-1.117
611,0.074,-0.020,-0.996
612,0.105,0.086,-0.840
613,0.016,0.102,-0.895
614,0.051,-0.047,-0.926
615,-0.047,0.070,-0.902
616,-0.152,0.043,-0.926
617,0.090,-0.094,-1.012
618,-0.023,0.156,-0.855
619,-0.090,0.008,-1.031
620,0.145,-0.094,-1.016
621,0.020,0.031,-0.996
622,0.066,0.016,-1.059
623,0.207,0.105,-0.895
624,-0.082,0.172,-1.004
625,-0.035,0.027,-1.082
626,-0.035,-0.047,-1.117
627,-0.258,0.152,-1.035
628,-0.078,-0.027,-1.016
629,-0.020,0.078,-0.938
630,-0.105,0.043,-0.996
631,0.062,-0.133,-1.090
632,-0.023,0.039,-0.941
633,0.012,0.051,-0.953
634,0.324,-0.121,-0.980
635,0.129,-0.059,-0.910
636,0.184,0.086,-0.824
637,0.246,-0.035,-0.867
638,0.105,0.039,-0.871
639,0.039,-0.117,-1.000
640,0.012,0.074,-0.844
641,-0.129,0.141,-0.930
642,-0.098,0.109,-0.980
643,-0.035,0.098,-1.020
644,-0.191,-0.055,-1.145
645,0.000,-0.008,-1.141
646,-0.082,0.043,-1.047
647,0.008,-0.043,-1.227
648,0.000,0.215,-0.941
649,0.066,0.098,-1.062
650,0.199,-0.125,-1.195
651,0.074,0.020,-0.973
652,0.047,-0.035,-0.984
653,0.051,-0.062,-0.957
654,-0.039,0.164,-0.762
655,-0.055,0.164,-0.777
656,-0.008,0.047,-0.848
657,-0.070,-0.051,-0.914
658,-0.102,-0.133,-1.023
659,-0.117,-0.062,-0.984
660,-0.160,0.062,-0.906
661,0.062,0.035,-0.945
662,0.242,0.082,-0.895
663,0.168,-0.230,-1.199
664,0.129,-0.039,-1.051
665,0.062,-0.004,-1.051
666,0.117,0.004,-1.055
667,0.156,0.184,-0.867
668,-0.023,0.020,-1.090
669,-0.004,0.031,-1.031
670,-0.105,0.043,-1.004
671,-0.176,-0.090,-1.105
672,-0.086,0.102,-0.863
673,-0.023,0.152,-0.875
674,0.043,0.035,-0.980
675,0.082,0.137,-0.879
676,0.109,-0.113,-1.133
677,0.055,-0.082,-1.027
678,0.086,0.176,-0.812
679,0.086,0.176,-0.812
680,0.059,0.043,-1.000
681,0.023,0.059,-0.941
682,-0.059,-0.012,-1.082
683,-0.020,-0.168,-1.176
684,0.000,0.043,-0.910
685,-0.043,0.051,-0.938
686,0.031,0.012,-0.926
687,-0.059,0.039,-0.953
688,-0.004,-0.012,-1.039
689,0.082,0.031,-0.902
690,0.035,-0.023,-1.008
691,0.125,-0.023,-0.945
692,0.070,0.102,-0.855
693,-0.004,-0.105,-1.188
694,0.082,0.129,-0.824
695,0.059,0.020,-1.027
696,0.008,-0.090,-1.082
697,0.000,0.090,-0.863
698,-0.207,0.180,-0.941
699,-0.207,0.180,-0.941
700,-0.059,-0.133,-1.133
701,0.066,0.012,-0.984
702,-0.117,-0.043,-1.094
703,0.156,-0.043,-0.953
704,0.066,0.031,-0.922
705,-0.125,0.059,-1.004
706,0.172,-0.137,-1.027
707,-0.016,-0.094,-1.070
708,-0.008,0.070,-0.918
709,0.219,-0.059,-0.934
710,-0.027,0.156,-0.859
711,-0.031,0.133,-0.852
712,0.027,-0.168,-1.129
713,-0.172,0.062,-0.988
714,-0.059,0.156,-0.887
715,0.031,0.016,-0.984
716,-0.043,0.090,-0.922
717,0.070,0.039,-0.934
718,0.227,-0.082,-1.051
719,0.180,-0.172,-1.137
720,0.195,0.113,-0.895
721,0.141,0.297,-0.809
722,0.090,-0.074,-1.141
723,0.090,-0.105,-1.141
724,-0.141,0.148,-0.945
725,-0.074,-0.059,-1.094
726,-0.059,0.172,-0.879
727,-0.195,0.152,-1.000
728,-0.062,-0.176,-1.137
729,-0.086,0.281,-0.676
730,-0.148,0.051,-1.055
731,0.082,-0.363,-1.230
732,-0.066,0.031,-0.883
733,-0.023,0.145,-0.898
734,0.301,-0.273,-1.137
735,0.051,0.105,-0.883
736,0.094,0.074,-0.898
737,0.320,-0.266,-1.074
738,0.129,0.012,-0.891
739,0.070,0.074,-0.898
740,0.129,-0.008,-0.961
741,-0.180,0.082,-0.945
742,0.012,0.125,-0.898
743,0.059,-0.145,-1.082
744,-0.074,-0.047,-1.023
745,-0.098,0.223,-0.859
746,-0.102,0.117,-0.953
747,0.078,-0.141,-1.184
748,0.051,0.109,-0.938
749,-0.047,0.004,-1.090
750,0.160,-0.035,-1.004
751,0.094,0.227,-0.836
752,0.000,0.133,-0.930
753,0.141,-0.199,-1.148
754,-0.168,0.215,-0.852
755,-0.188,0.199,-0.906
756,0.070,-0.098,-1.090
757,-0.121,0.102,-0.922
758,-0.082,-0.012,-1.027
759,0.105,-0.004,-1.008
760,-0.027,0.105,-0.988
761,0.113,-0.090,-1.074
762,0.285,0.133,-0.781
763,0.121,-0.172,-1.121
764,0.113,-0.176,-1.141
765,-0.102,0.223,-0.758
766,-0.062,0.121,-0.953
767,0.133,0.039,-0.922
768,-0.016,-0.020,-0.973
769,-0.105,-0.105,-1.102
770,-0.035,-0.027,-0.941
771,-0.086,-0.062,-1.086
772,0.219,-0.051,-0.969
773,0.258,0.055,-0.871
774,0.051,-0.004,-1.016
775,0.113,0.090,-0.949
776,0.043,-0.074,-1.070
777,-0.043,-0.117,-1.094
778,-0.090,0.094,-0.867
779,-0.160,0.176,-0.879
780,-0.168,0.141,-0.949
781,-0.180,0.027,-1.031
782,-0.172,-0.156,-1.152
783,-0.027,-0.051,-1.020
784,0.152,0.102,-0.914
785,0.137,0.109,-0.957
786,0.125,0.047,-1.090
787,0.219,0.133,-0.953
788,0.309,-0.168,-1.188
789,0.262,-0.145,-1.066
790,0.031,0.125,-0.828
791,0.020,0.184,-0.836
792,0.059,0.016,-0.961
793,-0.117,0.148,-0.797
794,-0.070,0.086,-0.867
795,-0.035,-0.230,-1.078
796,-0.156,0.102,-0.809
797,-0.145,0.188,-0.852
798,0.012,-0.043,-1.020
799,0.047,-0.031,-1.027
800,0.000,0.000,-1.090
801,0.105,-0.160,-1.129
802,-0.023,-0.055,-1.070
803,-0.043,0.020,-1.074
804,0.012,-0.023,-1.043
805,0.008,0.027,-0.996
806,0.020,0.051,-0.984
807,-0.012,-0.121,-1.082
808,-0.023,-0.020,-0.996
809,-0.016,0.121,-0.840
810,0.023,0.078,-0.867
811,0.043,0.102,-0.926
812,0.070,-0.012,-0.957
813,0.031,-0.074,-1.062
814,0.145,0.031,-0.898
815,0.168,0.055,-0.867
816,0.117,0.121,-0.914
817,0.211,0.023,-0.980
818,0.121,-0.043,-1.098
819,0.000,0.004,-1.113
820,0.082,-0.023,-1.043
821,-0.062,0.172,-0.926
822,-0.141,-0.074,-1.195
823,-0.078,0.023,-1.023
824,-0.180,0.129,-1.016
825,-0.051,-0.117,-1.156
826,0.086,-0.031,-0.871
827,-0.152,0.234,-0.805
828,-0.016,-0.176,-1.023
829,0.141,0.074,-0.754
830,-0.094,-0.066,-1.008
831,0.188,-0.199,-0.949
832,-0.004,0.121,-0.727
833,-0.180,0.219,-0.840
834,0.191,-0.090,-0.949
835,-0.004,-0.051,-1.012
836,-0.047,-0.004,-1.086
837,0.176,-0.086,-1.023
838,-0.094,0.051,-1.094
839,0.027,0.133,-1.020
840,0.234,-0.094,-1.070
841,0.078,-0.012,-1.195
842,0.152,-0.008,-1.090
843,-0.004,-0.004,-1.062
844,-0.070,0.215,-0.961
845,0.133,0.027,-0.938
846,0.027,0.074,-0.969
847,-0.078,0.066,-0.926
848,0.012,-0.082,-0.977
849,-0.180,-0.016,-1.023
850,-0.129,0.031,-0.852
851,0.070,-0.020,-0.895
852,-0.074,0.074,-0.887
853,0.188,-0.098,-0.969
854,0.129,-0.035,-0.906
855,-0.008,0.023,-0.930
856,0.258,-0.074,-0.934
857,-0.031,0.152,-0.887
858,-0.055,-0.074,-1.191
859,0.109,-0.305,-1.242
860,-0.262,0.172,-0.945
861,-0.066,0.277,-0.848
862,0.211,-0.023,-1.035
