Sample,X,Y,Z
884,-0.043,-0.008,-0.969
885,0.121,0.094,-0.867
886,0.059,0.109,-0.980
887,0.309,-0.086,-1.004
888,0.188,0.008,-1.027
889,-0.047,0.273,-0.867
890,0.164,0.000,-1.043
891,-0.051,0.012,-1.129
892,-0.082,-0.004,-1.059
893,0.090,-0.148,-1.102
894,-0.133,0.125,-0.969
895,-0.105,0.191,-0.848
896,0.184,-0.133,-1.051
897,-0.059,-0.125,-1.078
898,0.125,-0.008,-0.871
899,0.125,0.016,-0.930
900,-0.109,0.203,-0.855
901,0.094,0.020,-0.941
902,-0.113,0.043,-0.980
903,-0.109,-0.027,-1.027
904,0.023,-0.012,-0.941
905,-0.113,-0.043,-1.020
906,0.039,0.000,-0.926
907,-0.020,-0.008,-1.055
908,-0.148,0.180,-0.953
909,0.109,-0.105,-1.145
910,0.102,-0.109,-1.145
911,0.066,-0.008,-0.965
912,0.195,-0.070,-1.051
913,0.172,0.207,-0.879
914,0.121,0.148,-0.848
915,0.180,0.062,-0.977
916,0.105,-0.039,-0.969
917,-0.008,-0.027,-1.000
918,-0.125,0.160,-0.895
919,-0.133,0.195,-0.793
920,0.000,-0.012,-1.062
921,-0.082,-0.051,-1.070
922,-0.086,-0.016,-1.004
923,-0.023,0.055,-0.996
924,-0.059,0.055,-0.973
925,0.047,-0.039,-1.039
926,0.094,-0.066,-1.062
927,0.141,-0.031,-0.992
928,0.078,0.004,-0.973
929,0.027,0.082,-0.898
930,-0.035,-0.008,-0.973
931,-0.051,-0.012,-0.957
932,-0.027,-0.039,-1.020
933,-0.008,-0.070,-1.016
934,-0.047,0.020,-0.945
935,-0.059,0.086,-0.934
936,0.043,-0.016,-1.000
937,0.051,-0.098,-1.074
938,0.117,-0.055,-0.969
939,0.117,-0.055,-0.969
940,0.145,0.047,-0.902
941,0.148,0.121,-0.906
942,0.082,0.082,-0.914
943,0.082,0.062,-1.000
944,0.023,-0.211,-1.219
945,0.012,0.043,-0.965
946,-0.125,0.121,-0.973
947,-0.027,0.254,-0.859
948,-0.016,0.023,-1.031
949,-0.094,-0.086,-1.152
950,0.027,-0.195,-1.180
951,-0.031,-0.027,-1.000
952,-0.008,0.090,-1.016
953,0.129,0.098,-0.816
954,0.234,0.148,-0.840
955,0.184,-0.121,-1.047
956,0.121,-0.133,-0.977
957,-0.191,0.199,-0.789
958,-0.125,0.137,-0.844
959,-0.125,0.137,-0.844
960,0.031,0.000,-0.910
961,-0.129,0.152,-0.910
962,-0.062,-0.070,-1.031
963,0.004,0.008,-0.973
964,-0.090,-0.082,-1.133
965,0.070,-0.027,-0.992
966,0.117,0.148,-0.867
967,0.094,0.133,-1.039
968,0.242,-0.082,-1.168
969,0.000,-0.051,-1.156
970,-0.027,-0.055,-1.102
971,0.125,-0.066,-0.961
972,-0.086,0.070,-0.988
973,0.016,0.105,-0.887
974,-0.023,-0.035,-0.984
975,-0.156,0.051,-0.980
976,0.043,0.020,-0.859
977,0.016,-0.156,-1.031
978,-0.082,-0.012,-0.930
979,0.156,-0.016,-0.887
980,0.039,0.004,-0.977
981,0.031,0.070,-0.887
982,0.105,-0.090,-1.039
983,-0.160,-0.043,-1.031
984,0.020,-0.070,-1.008
985,0.117,0.113,-0.906
986,-0.059,0.207,-0.926
987,0.250,0.062,-0.926
988,0.047,0.090,-1.047
989,-0.078,0.043,-1.051
990,0.109,-0.098,-1.117
991,-0.188,0.145,-1.008
992,0.000,0.027,-1.012
993,0.184,-0.074,-1.027
994,-0.098,0.160,-0.922
995,0.059,-0.078,-0.977
996,0.094,0.016,-0.895
997,-0.031,0.039,-0.914
998,0.156,-0.230,-1.047
999,0.156,-0.230,-1.047
Rate 1367, overflows 0
