Sample,X,Y,Z
486,-0.023,0.094,-0.922
487,-0.051,0.117,-0.902
488,-0.121,-0.062,-1.105
489,-0.012,-0.004,-1.043
490,-0.004,0.098,-0.996
491,0.121,0.012,-1.062
492,0.207,0.012,-1.062
493,0.070,0.031,-1.074
494,0.125,-0.047,-1.137
495,0.141,-0.016,-1.039
496,0.023,-0.148,-1.164
497,0.055,0.090,-0.906
498,0.055,0.086,-0.930
499,-0.012,-0.008,-0.965
500,-0.027,0.027,-0.891
501,-0.078,0.059,-0.852
502,-0.098,-0.027,-0.840
503,-0.047,0.035,-0.828
504,0.000,0.043,-0.809
505,0.074,0.016,-0.863
506,0.105,0.082,-0.898
507,0.047,0.070,-0.922
508,0.051,-0.066,-1.074
509,0.031,-0.027,-1.098
510,0.004,-0.020,-1.164
511,-0.055,0.082,-1.117
512,-0.047,0.273,-0.977
513,-0.012,-0.094,-1.250
514,-0.086,-0.121,-1.246
515,-0.043,-0.004,-1.039
516,-0.016,-0.047,-1.090
517,0.070,0.184,-0.867
518,0.039,0.172,-0.836
519,0.137,-0.027,-1.012
520,0.156,-0.074,-0.926
521,0.113,-0.020,-0.848
522,0.086,0.129,-0.746
523,0.062,0.020,-0.824
524,0.031,0.152,-0.789
525,0.000,0.203,-0.801
526,0.129,-0.219,-1.129
527,-0.094,-0.078,-1.070
528,-0.242,0.090,-1.000
529,-0.074,-0.047,-1.156
530,-0.148,0.172,-1.000
531,-0.004,0.051,-1.117
532,0.090,-0.211,-1.250
533,-0.062,0.078,-1.035
534,0.168,0.016,-1.004
535,0.246,-0.117,-1.086
536,0.129,-0.031,-0.992
537,0.211,0.082,-0.867
538,0.102,0.133,-0.871
539,0.090,0.035,-0.906
540,0.004,0.145,-0.723
541,-0.156,0.070,-0.867
542,-0.039,-0.074,-0.965
543,-0.023,0.039,-0.875
544,-0.207,0.082,-0.949
545,0.035,-0.117,-1.027
546,-0.066,0.070,-0.949
547,-0.090,-0.035,-1.105
548,0.125,-0.133,-1.141
