Sample,X,Y,Z
642,0.113,-0.016,-0.922
643,-0.258,0.078,-1.023
644,-0.289,0.008,-1.062
645,-0.297,0.141,-0.848
646,-0.352,0.039,-0.980
647,-0.035,-0.066,-0.949
648,0.113,-0.012,-0.895
649,0.184,-0.086,-0.984
650,0.211,-0.078,-0.914
651,0.113,0.020,-0.934
652,0.059,0.000,-0.961
653,0.160,-0.043,-0.961
654,0.000,0.039,-1.020
655,0.121,-0.031,-1.066
656,0.141,0.074,-0.973
657,-0.035,0.094,-1.020
658,0.051,0.023,-1.008
659,-0.160,0.094,-1.004
660,-0.281,-0.004,-1.188
661,-0.133,0.074,-1.008
662,-0.090,0.145,-0.996
663,0.082,0.000,-1.008
664,0.297,-0.031,-0.945
665,0.246,0.000,-1.031
666,0.328,-0.098,-1.000
667,0.207,-0.004,-0.918
668,-0.086,0.051,-0.934
669,0.094,-0.047,-0.930
670,-0.090,0.133,-0.840
671,-0.148,-0.035,-1.027
672,0.051,-0.035,-0.918
673,-0.059,0.086,-0.895
674,-0.035,-0.004,-0.922
675,-0.086,0.039,-0.914
676,-0.277,0.020,-1.078
677,0.008,-0.066,-1.074
678,0.062,0.082,-0.902
679,-0.090,0.035,-1.059
680,0.270,-0.082,-1.023
681,0.145,-0.012,-1.008
682,0.145,0.012,-0.977
683,0.082,-0.008,-0.973
684,-0.246,0.102,-1.062
685,-0.066,0.051,-1.074
686,0.074,0.020,-0.910
687,-0.023,0.105,-0.934
688,0.195,-0.020,-0.930
689,0.090,0.051,-0.977
690,-0.098,0.023,-1.090
691,0.270,-0.047,-0.949
692,0.160,0.039,-0.922
693,0.102,-0.023,-1.023
694,0.172,0.008,-0.891
695,-0.141,0.051,-1.051
696,-0.004,-0.035,-1.012
697,0.145,-0.062,-0.988
698,-0.250,0.066,-0.977
699,-0.047,-0.043,-1.008
700,-0.207,0.047,-0.988
701,-0.297,0.043,-1.031
702,0.031,-0.012,-0.898
703,-0.211,0.105,-0.949
704,-0.047,-0.051,-1.090
705,0.336,-0.027,-0.902
706,0.145,0.008,-0.965
707,0.137,0.020,-0.941
708,0.098,0.008,-0.953
709,-0.168,0.086,-1.031
710,0.215,-0.066,-0.973
711,0.148,0.043,-0.895
712,-0.051,0.043,-0.984
713,0.113,0.078,-0.898
714,-0.066,0.113,-0.941
715,-0.180,-0.035,-1.109
716,-0.059,-0.047,-1.004
717,-0.125,0.027,-1.094
718,0.133,0.000,-1.020
719,0.285,0.070,-0.875
720,0.121,0.043,-0.961
721,0.352,-0.121,-1.035
722,0.098,-0.027,-1.039
723,-0.027,0.020,-1.062
724,0.219,0.031,-0.863
725,-0.133,0.086,-0.973
726,-0.184,0.035,-1.016
727,-0.047,-0.008,-0.941
728,-0.141,-0.004,-1.031
729,0.086,-0.020,-0.941
730,-0.062,0.055,-0.941
731,-0.277,-0.008,-1.133
732,-0.094,0.117,-0.887
733,0.004,0.020,-0.941
734,0.043,-0.035,-1.016
735,0.336,-0.035,-0.871
736,0.039,0.000,-0.984
737,0.086,-0.027,-1.004
738,0.152,0.004,-0.934
739,-0.094,0.023,-0.996
740,-0.070,0.031,-0.984
741,-0.195,-0.035,-0.980
742,-0.137,0.023,-1.086
743,0.062,0.109,-0.855
744,0.059,-0.035,-1.023
745,0.070,-0.016,-1.031
746,0.246,0.102,-0.883
747,0.043,0.023,-0.977
748,-0.094,-0.027,-1.090
749,0.094,0.035,-0.984
750,0.141,-0.012,-0.984
751,0.223,0.031,-0.816
752,0.070,0.035,-0.910
753,-0.078,0.016,-1.051
754,-0.152,0.008,-1.047
755,-0.152,-0.004,-1.102
756,-0.051,0.113,-0.902
757,0.074,0.035,-0.941
758,-0.094,-0.035,-1.098
759,0.016,-0.055,-1.059
760,0.098,0.004,-0.957
761,0.172,-0.070,-1.004
762,0.121,0.031,-0.961
763,-0.062,0.102,-0.996
764,0.012,-0.055,-1.105
765,0.008,0.012,-0.910
766,-0.035,0.016,-0.969
767,-0.004,0.008,-0.914
768,-0.062,0.137,-0.867
769,-0.137,0.094,-0.961
